time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2018-10-05 15:00:00,260.384262295082,415.206557377049,26.22,69.29,1.08516545245902,0,0
2018-10-05 16:00:00,93.5162295081967,452.214754098361,25.08,86.1,1.05451326016393,0,0
2018-10-05 17:00:00,39.8825245901639,430.701639344262,23.86,92.2,0.940429073442623,0,0
2018-10-05 18:00:00,0,416.427868852459,24.14,88.7,0.751107629032787,0,0
2018-10-05 19:00:00,0,413.270491803279,23.3,92.4,1.53028250639344,0,0
2018-10-05 20:00:00,0,417.918032786885,22.38,93.8,1.55136513114754,0,0
2018-10-05 21:00:00,0,408.483606557377,21.77,94.1,1.57272268360656,0,0
2018-10-05 22:00:00,0,428.309836065574,21.34,98,1.55664491803279,0,0
2018-10-05 23:00:00,0,435.640983606557,20.98,99.6,1.39925902295082,0,0
2018-10-06 00:00:00,0,435.46393442623,20.71,99.6,1.22194543639344,0,0
2018-10-06 01:00:00,0,435.3,20.57,99.6,1.27010533442623,0,0
