time,site_id,depth,observed,variable
2019-10-28T00:00:00Z,fcre,0,17.3952,temperature
2019-10-29T00:00:00Z,fcre,0,15.4531,temperature
2019-10-30T00:00:00Z,fcre,0,15.7524,temperature
2019-10-31T00:00:00Z,fcre,0,15.5577,temperature
2019-11-01T00:00:00Z,fcre,0,15.5872,temperature
2019-11-02T00:00:00Z,fcre,0,15.1643,temperature
2019-11-03T00:00:00Z,fcre,0,13.9482,temperature
2019-11-04T00:00:00Z,fcre,0,13.8552,temperature
2019-11-05T00:00:00Z,fcre,0,12.9198,temperature
2019-11-06T00:00:00Z,fcre,0,12.7243,temperature
2019-11-07T00:00:00Z,fcre,0,13.3521,temperature
2019-11-08T00:00:00Z,fcre,0,12.2111,temperature
2019-11-09T00:00:00Z,fcre,0,11.9604,temperature
2019-11-10T00:00:00Z,fcre,0,11.478,temperature
2019-11-11T00:00:00Z,fcre,0,11.0718,temperature
2019-11-12T00:00:00Z,fcre,0,10.9792,temperature
2019-11-13T00:00:00Z,fcre,0,10.506,temperature
2019-11-14T00:00:00Z,fcre,0,9.741,temperature
2019-11-15T00:00:00Z,fcre,0,8.7949,temperature
2019-11-16T00:00:00Z,fcre,0,8.387,temperature
2019-11-17T00:00:00Z,fcre,0,9.1703,temperature
2019-11-18T00:00:00Z,fcre,0,8.0784,temperature
2019-11-19T00:00:00Z,fcre,0,7.8899,temperature
2019-11-20T00:00:00Z,fcre,0,8.5433,temperature
2019-11-21T00:00:00Z,fcre,0,8.8865,temperature
2019-11-22T00:00:00Z,fcre,0,7.8878,temperature
2019-11-23T00:00:00Z,fcre,0,7.7043,temperature
2019-11-24T00:00:00Z,fcre,0,7.4043,temperature
2019-11-25T00:00:00Z,fcre,0,8.1174,temperature
2019-11-26T00:00:00Z,fcre,0,8.6487,temperature
2019-11-27T00:00:00Z,fcre,0,7.5826,temperature
2019-11-28T00:00:00Z,fcre,0,7.7527,temperature
2019-11-29T00:00:00Z,fcre,0,7.4694,temperature
2019-11-30T00:00:00Z,fcre,0,7.5406,temperature
2019-12-01T00:00:00Z,fcre,0,7.2316,temperature
2019-12-02T00:00:00Z,fcre,0,7.0866,temperature
2019-12-03T00:00:00Z,fcre,0,6.7727,temperature
2019-12-04T00:00:00Z,fcre,0,6.621,temperature
2019-12-05T00:00:00Z,fcre,0,6.4242,temperature
2019-12-06T00:00:00Z,fcre,0,6.8579,temperature
2019-12-07T00:00:00Z,fcre,0,5.8572,temperature
2019-12-08T00:00:00Z,fcre,0,5.9561,temperature
2019-12-09T00:00:00Z,fcre,0,5.5552,temperature
2019-12-10T00:00:00Z,fcre,0,5.2056,temperature
2019-12-11T00:00:00Z,fcre,0,5.5442,temperature
2019-12-12T00:00:00Z,fcre,0,5.5982,temperature
2019-12-13T00:00:00Z,fcre,0,5.2446,temperature
2019-12-14T00:00:00Z,fcre,0,4.7223,temperature
2019-12-15T00:00:00Z,fcre,0,5.0283,temperature
2019-12-16T00:00:00Z,fcre,0,5.2301,temperature
2019-12-17T00:00:00Z,fcre,0,5.1639,temperature
2019-12-18T00:00:00Z,fcre,0,5.4122,temperature
2019-12-19T00:00:00Z,fcre,0,5.0736,temperature
2019-12-20T00:00:00Z,fcre,0,4.4741,temperature
2019-12-21T00:00:00Z,fcre,0,4.1747,temperature
2019-12-22T00:00:00Z,fcre,0,4.032,temperature
2019-12-23T00:00:00Z,fcre,0,3.8981,temperature
2019-12-24T00:00:00Z,fcre,0,4.0018,temperature
2019-12-25T00:00:00Z,fcre,0,4.373,temperature
2019-12-26T00:00:00Z,fcre,0,4.5355,temperature
2019-12-27T00:00:00Z,fcre,0,4.8185,temperature
2019-12-28T00:00:00Z,fcre,0,5.2549,temperature
2019-12-29T00:00:00Z,fcre,0,5.7441,temperature
2019-12-30T00:00:00Z,fcre,0,5.6212,temperature
2019-12-31T00:00:00Z,fcre,0,6.5348,temperature
2020-01-01T00:00:00Z,fcre,0,6.777,temperature
2020-01-02T00:00:00Z,fcre,0,6.5061,temperature
2020-01-03T00:00:00Z,fcre,0,6.2472,temperature
2020-01-04T00:00:00Z,fcre,0,6.5146,temperature
2020-01-05T00:00:00Z,fcre,0,7.3952,temperature
2020-01-06T00:00:00Z,fcre,0,6.9075,temperature
2020-01-07T00:00:00Z,fcre,0,6.694,temperature
2020-01-08T00:00:00Z,fcre,0,5.7221,temperature
2020-01-09T00:00:00Z,fcre,0,5.5863,temperature
2020-01-10T00:00:00Z,fcre,0,5.0887,temperature
2020-01-11T00:00:00Z,fcre,0,4.9252,temperature
2020-01-12T00:00:00Z,fcre,0,5.3972,temperature
2020-01-13T00:00:00Z,fcre,0,7.4583,temperature
2020-01-14T00:00:00Z,fcre,0,7.7543,temperature
2020-01-15T00:00:00Z,fcre,0,7.948,temperature
2020-01-16T00:00:00Z,fcre,0,8.5212,temperature
2020-01-17T00:00:00Z,fcre,0,8.6567,temperature
2020-01-18T00:00:00Z,fcre,0,6.9317,temperature
2020-01-19T00:00:00Z,fcre,0,5.7936,temperature
2020-01-20T00:00:00Z,fcre,0,6.0083,temperature
2020-01-21T00:00:00Z,fcre,0,5.0562,temperature
2020-01-22T00:00:00Z,fcre,0,4.2373,temperature
2020-01-23T00:00:00Z,fcre,0,3.9312,temperature
2020-01-24T00:00:00Z,fcre,0,3.6774,temperature
2020-01-25T00:00:00Z,fcre,0,3.3862,temperature
2020-01-26T00:00:00Z,fcre,0,4.2524,temperature
2020-01-27T00:00:00Z,fcre,0,4.1426,temperature
2020-01-28T00:00:00Z,fcre,0,3.9288,temperature
2020-01-29T00:00:00Z,fcre,0,4.302,temperature
2020-01-30T00:00:00Z,fcre,0,4.3816,temperature
2020-01-31T00:00:00Z,fcre,0,4.3774,temperature
2020-02-01T00:00:00Z,fcre,0,4.0468,temperature
2020-02-02T00:00:00Z,fcre,0,4.1038,temperature
2020-02-03T00:00:00Z,fcre,0,4.3389,temperature
2020-02-04T00:00:00Z,fcre,0,4.7772,temperature
2020-02-05T00:00:00Z,fcre,0,4.9743,temperature
2020-02-06T00:00:00Z,fcre,0,6.6245,temperature
2020-02-07T00:00:00Z,fcre,0,6.5884,temperature
2020-02-08T00:00:00Z,fcre,0,5.7081,temperature
2020-02-09T00:00:00Z,fcre,0,5.6191,temperature
2020-02-10T00:00:00Z,fcre,0,6.3054,temperature
2020-02-11T00:00:00Z,fcre,0,6.1622,temperature
2020-02-12T00:00:00Z,fcre,0,7.6894,temperature
2020-02-13T00:00:00Z,fcre,0,7.26,temperature
2020-02-14T00:00:00Z,fcre,0,6.856,temperature
2020-02-15T00:00:00Z,fcre,0,7.0693,temperature
2020-02-16T00:00:00Z,fcre,0,5.9317,temperature
2020-02-17T00:00:00Z,fcre,0,5.7664,temperature
2020-02-18T00:00:00Z,fcre,0,5.7681,temperature
2020-02-19T00:00:00Z,fcre,0,5.8818,temperature
2020-02-20T00:00:00Z,fcre,0,6.4101,temperature
2020-02-21T00:00:00Z,fcre,0,6.1332,temperature
2020-02-22T00:00:00Z,fcre,0,6.3717,temperature
2020-02-23T00:00:00Z,fcre,0,6.8679,temperature
2020-02-24T00:00:00Z,fcre,0,6.1791,temperature
2020-02-25T00:00:00Z,fcre,0,6.1856,temperature
2020-02-26T00:00:00Z,fcre,0,6.2147,temperature
2020-02-27T00:00:00Z,fcre,0,6.9103,temperature
2020-02-28T00:00:00Z,fcre,0,7.2557,temperature
2020-02-29T00:00:00Z,fcre,0,6.2251,temperature
2020-03-01T00:00:00Z,fcre,0,6.4765,temperature
2020-03-02T00:00:00Z,fcre,0,6.5397,temperature
2020-03-03T00:00:00Z,fcre,0,5.9296,temperature
2020-03-04T00:00:00Z,fcre,0,6.6099,temperature
2020-03-05T00:00:00Z,fcre,0,7.1379,temperature
2020-03-06T00:00:00Z,fcre,0,7.456,temperature
2020-03-07T00:00:00Z,fcre,0,7.7242,temperature
2020-03-08T00:00:00Z,fcre,0,7.7554,temperature
2020-03-09T00:00:00Z,fcre,0,7.3816,temperature
2020-03-10T00:00:00Z,fcre,0,7.7122,temperature
2020-03-11T00:00:00Z,fcre,0,7.6875,temperature
2020-03-12T00:00:00Z,fcre,0,9.4353,temperature
2020-03-13T00:00:00Z,fcre,0,10.4263,temperature
2020-03-14T00:00:00Z,fcre,0,11.6175,temperature
2020-03-15T00:00:00Z,fcre,0,11.4456,temperature
2020-03-16T00:00:00Z,fcre,0,11.1785,temperature
2020-03-17T00:00:00Z,fcre,0,10.6141,temperature
2020-03-18T00:00:00Z,fcre,0,11.6936,temperature
2020-03-19T00:00:00Z,fcre,0,10.8794,temperature
2020-03-20T00:00:00Z,fcre,0,11.8499,temperature
2020-03-21T00:00:00Z,fcre,0,12.9152,temperature
2020-03-22T00:00:00Z,fcre,0,15.4741,temperature
2020-03-23T00:00:00Z,fcre,0,14.0959,temperature
2020-03-24T00:00:00Z,fcre,0,12.7657,temperature
2020-03-25T00:00:00Z,fcre,0,12.0717,temperature
2020-03-26T00:00:00Z,fcre,0,13.6102,temperature
2020-03-27T00:00:00Z,fcre,0,12.6689,temperature
2020-03-28T00:00:00Z,fcre,0,14.6338,temperature
2020-03-29T00:00:00Z,fcre,0,14.9976,temperature
2020-03-30T00:00:00Z,fcre,0,17.423,temperature
2020-03-31T00:00:00Z,fcre,0,16.8067,temperature
2020-04-01T00:00:00Z,fcre,0,14.6578,temperature
2020-04-02T00:00:00Z,fcre,0,13.9746,temperature
2020-04-03T00:00:00Z,fcre,0,14.1439,temperature
2020-04-04T00:00:00Z,fcre,0,14.3902,temperature
2020-04-05T00:00:00Z,fcre,0,15.4852,temperature
2020-04-06T00:00:00Z,fcre,0,14.029,temperature
2020-04-07T00:00:00Z,fcre,0,16.6644,temperature
2020-04-08T00:00:00Z,fcre,0,17.0341,temperature
2020-04-09T00:00:00Z,fcre,0,17.0098,temperature
2020-04-10T00:00:00Z,fcre,0,16.829,temperature
2020-04-11T00:00:00Z,fcre,0,15.8013,temperature
2020-04-12T00:00:00Z,fcre,0,14.6883,temperature
2020-04-13T00:00:00Z,fcre,0,14.0506,temperature
2020-04-14T00:00:00Z,fcre,0,15.1139,temperature
2020-04-15T00:00:00Z,fcre,0,15.006,temperature
2020-04-16T00:00:00Z,fcre,0,15.9732,temperature
2020-04-17T00:00:00Z,fcre,0,15.3088,temperature
2020-04-18T00:00:00Z,fcre,0,13.0392,temperature
2020-04-19T00:00:00Z,fcre,0,15.12,temperature
2020-04-20T00:00:00Z,fcre,0,12.8388,temperature
2020-04-21T00:00:00Z,fcre,0,15.5809,temperature
2020-04-22T00:00:00Z,fcre,0,14.2839,temperature
2020-04-23T00:00:00Z,fcre,0,15.3317,temperature
2020-04-24T00:00:00Z,fcre,0,12.9112,temperature
2020-04-25T00:00:00Z,fcre,0,16.1117,temperature
2020-04-26T00:00:00Z,fcre,0,15.0344,temperature
2020-04-27T00:00:00Z,fcre,0,13.9645,temperature
2020-04-28T00:00:00Z,fcre,0,15.5068,temperature
2020-04-29T00:00:00Z,fcre,0,14.186,temperature
2020-04-30T00:00:00Z,fcre,0,15.2103,temperature
2020-05-01T00:00:00Z,fcre,0,14.8908,temperature
2020-05-02T00:00:00Z,fcre,0,14.8588,temperature
2020-05-03T00:00:00Z,fcre,0,16.1449,temperature
2020-05-04T00:00:00Z,fcre,0,17.3449,temperature
2020-05-05T00:00:00Z,fcre,0,20.2996,temperature
2020-05-06T00:00:00Z,fcre,0,16.7763,temperature
2020-05-07T00:00:00Z,fcre,0,16.2326,temperature
2020-05-08T00:00:00Z,fcre,0,16.4773,temperature
2020-05-09T00:00:00Z,fcre,0,14.6584,temperature
2020-05-10T00:00:00Z,fcre,0,15.5984,temperature
2020-05-11T00:00:00Z,fcre,0,13.8315,temperature
2020-05-12T00:00:00Z,fcre,0,14.8272,temperature
2020-05-13T00:00:00Z,fcre,0,15.7987,temperature
2020-05-14T00:00:00Z,fcre,0,14.5198,temperature
2020-05-15T00:00:00Z,fcre,0,15.3562,temperature
2020-05-16T00:00:00Z,fcre,0,17.1457,temperature
2020-05-17T00:00:00Z,fcre,0,20.2685,temperature
2020-05-18T00:00:00Z,fcre,0,21.548,temperature
2020-05-19T00:00:00Z,fcre,0,21.4864,temperature
2020-05-20T00:00:00Z,fcre,0,17.9486,temperature
2020-05-21T00:00:00Z,fcre,0,15.2201,temperature
2020-05-22T00:00:00Z,fcre,0,13.7817,temperature
2020-05-23T00:00:00Z,fcre,0,14.5892,temperature
2020-05-24T00:00:00Z,fcre,0,15.6235,temperature
2020-05-25T00:00:00Z,fcre,0,18.1761,temperature
2020-05-26T00:00:00Z,fcre,0,17.8742,temperature
2020-05-27T00:00:00Z,fcre,0,19.2314,temperature
2020-05-28T00:00:00Z,fcre,0,19.9549,temperature
2020-05-29T00:00:00Z,fcre,0,18.6124,temperature
2020-05-30T00:00:00Z,fcre,0,20.9485,temperature
2020-05-31T00:00:00Z,fcre,0,24.3608,temperature
2020-06-01T00:00:00Z,fcre,0,22.7207,temperature
2020-06-02T00:00:00Z,fcre,0,20.4847,temperature
2020-06-03T00:00:00Z,fcre,0,20.8582,temperature
2020-06-04T00:00:00Z,fcre,0,24.0568,temperature
2020-06-05T00:00:00Z,fcre,0,24.7838,temperature
2020-06-06T00:00:00Z,fcre,0,23.8523,temperature
2020-06-07T00:00:00Z,fcre,0,26.1947,temperature
2020-06-08T00:00:00Z,fcre,0,27.2649,temperature
2020-06-09T00:00:00Z,fcre,0,24.5629,temperature
2020-06-10T00:00:00Z,fcre,0,25.3755,temperature
2020-06-11T00:00:00Z,fcre,0,26.0921,temperature
2020-06-12T00:00:00Z,fcre,0,26.8918,temperature
2020-06-13T00:00:00Z,fcre,0,26.081,temperature
2020-06-14T00:00:00Z,fcre,0,24.6466,temperature
2020-06-15T00:00:00Z,fcre,0,23.5299,temperature
2020-06-16T00:00:00Z,fcre,0,21.6388,temperature
2020-06-17T00:00:00Z,fcre,0,20.2738,temperature
2020-06-18T00:00:00Z,fcre,0,18.5063,temperature
2020-06-19T00:00:00Z,fcre,0,18.2777,temperature
2020-06-20T00:00:00Z,fcre,0,20.0313,temperature
2020-06-21T00:00:00Z,fcre,0,23.2909,temperature
2020-06-22T00:00:00Z,fcre,0,21.148,temperature
2020-06-23T00:00:00Z,fcre,0,22.0106,temperature
2020-06-24T00:00:00Z,fcre,0,22.4847,temperature
2020-06-25T00:00:00Z,fcre,0,23.986,temperature
2020-06-26T00:00:00Z,fcre,0,25.7904,temperature
2020-06-27T00:00:00Z,fcre,0,22.8932,temperature
2020-06-28T00:00:00Z,fcre,0,23.5556,temperature
2020-06-29T00:00:00Z,fcre,0,24.1097,temperature
2020-06-30T00:00:00Z,fcre,0,26.071,temperature
2020-07-01T00:00:00Z,fcre,0,25.4713,temperature
2020-07-02T00:00:00Z,fcre,0,28.0466,temperature
2020-07-03T00:00:00Z,fcre,0,27.7636,temperature
2020-07-04T00:00:00Z,fcre,0,29.4725,temperature
2020-07-05T00:00:00Z,fcre,0,27.8303,temperature
2020-07-06T00:00:00Z,fcre,0,26.7557,temperature
2020-07-07T00:00:00Z,fcre,0,27.9826,temperature
2020-07-08T00:00:00Z,fcre,0,28.1256,temperature
2020-07-09T00:00:00Z,fcre,0,28.2016,temperature
2020-07-10T00:00:00Z,fcre,0,29.4845,temperature
2020-07-11T00:00:00Z,fcre,0,29.3099,temperature
2020-07-12T00:00:00Z,fcre,0,29.08,temperature
2020-07-13T00:00:00Z,fcre,0,27.6123,temperature
2020-07-14T00:00:00Z,fcre,0,28.7019,temperature
2020-07-15T00:00:00Z,fcre,0,29.3689,temperature
2020-07-16T00:00:00Z,fcre,0,27.3184,temperature
2020-07-17T00:00:00Z,fcre,0,27.4983,temperature
2020-07-18T00:00:00Z,fcre,0,29.0191,temperature
2020-07-19T00:00:00Z,fcre,0,29.0753,temperature
2020-07-20T00:00:00Z,fcre,0,30.9833,temperature
2020-07-21T00:00:00Z,fcre,0,29.9619,temperature
2020-07-22T00:00:00Z,fcre,0,28.0515,temperature
2020-07-23T00:00:00Z,fcre,0,29.0796,temperature
2020-07-24T00:00:00Z,fcre,0,29.5056,temperature
2020-07-25T00:00:00Z,fcre,0,29.5713,temperature
2020-07-26T00:00:00Z,fcre,0,29.2408,temperature
2020-07-27T00:00:00Z,fcre,0,27.6934,temperature
2020-07-28T00:00:00Z,fcre,0,29.8197,temperature
2020-07-29T00:00:00Z,fcre,0,27.7903,temperature
2020-07-30T00:00:00Z,fcre,0,28.6736,temperature
2020-07-31T00:00:00Z,fcre,0,28.5495,temperature
2020-08-01T00:00:00Z,fcre,0,28.0038,temperature
2020-08-02T00:00:00Z,fcre,0,27.444,temperature
2020-08-03T00:00:00Z,fcre,0,27.5825,temperature
2020-08-04T00:00:00Z,fcre,0,26.4249,temperature
2020-08-05T00:00:00Z,fcre,0,26.5507,temperature
2020-08-06T00:00:00Z,fcre,0,27.3112,temperature
2020-08-07T00:00:00Z,fcre,0,26.6257,temperature
2020-08-08T00:00:00Z,fcre,0,25.7193,temperature
2020-08-09T00:00:00Z,fcre,0,26.7793,temperature
2020-08-10T00:00:00Z,fcre,0,30.523,temperature
2020-08-11T00:00:00Z,fcre,0,27.879,temperature
2020-08-12T00:00:00Z,fcre,0,27.7413,temperature
2020-08-13T00:00:00Z,fcre,0,28.4143,temperature
2020-08-14T00:00:00Z,fcre,0,27.5434,temperature
2020-08-15T00:00:00Z,fcre,0,27.4067,temperature
2020-08-16T00:00:00Z,fcre,0,25.284,temperature
2020-08-17T00:00:00Z,fcre,0,24.5203,temperature
2020-08-18T00:00:00Z,fcre,0,27.6888,temperature
2020-08-19T00:00:00Z,fcre,0,25.227,temperature
2020-08-20T00:00:00Z,fcre,0,26.4923,temperature
2020-08-21T00:00:00Z,fcre,0,26.211,temperature
2020-08-22T00:00:00Z,fcre,0,25.1833,temperature
2020-08-23T00:00:00Z,fcre,0,25.4494,temperature
2020-08-24T00:00:00Z,fcre,0,25.8571,temperature
2020-08-25T00:00:00Z,fcre,0,26.7195,temperature
2020-08-26T00:00:00Z,fcre,0,29.1115,temperature
2020-08-27T00:00:00Z,fcre,0,27.7368,temperature
2020-08-28T00:00:00Z,fcre,0,27.5482,temperature
2020-08-29T00:00:00Z,fcre,0,27.684,temperature
2020-08-30T00:00:00Z,fcre,0,28.1621,temperature
2020-08-31T00:00:00Z,fcre,0,28.3764,temperature
2020-09-01T00:00:00Z,fcre,0,25.0484,temperature
2020-09-02T00:00:00Z,fcre,0,24.2853,temperature
2020-09-03T00:00:00Z,fcre,0,25.5187,temperature
2020-09-04T00:00:00Z,fcre,0,26.4763,temperature
2020-09-05T00:00:00Z,fcre,0,27.4516,temperature
2020-09-06T00:00:00Z,fcre,0,27.5605,temperature
2020-09-07T00:00:00Z,fcre,0,26.3597,temperature
2020-09-08T00:00:00Z,fcre,0,24.7724,temperature
2020-09-09T00:00:00Z,fcre,0,25.4255,temperature
2020-09-10T00:00:00Z,fcre,0,25.3137,temperature
2020-09-11T00:00:00Z,fcre,0,26.6931,temperature
2020-09-12T00:00:00Z,fcre,0,26.5062,temperature
2020-09-13T00:00:00Z,fcre,0,24.5254,temperature
2020-09-14T00:00:00Z,fcre,0,24.1854,temperature
2020-09-15T00:00:00Z,fcre,0,25.4377,temperature
2020-09-16T00:00:00Z,fcre,0,24.4117,temperature
2020-09-17T00:00:00Z,fcre,0,22.2271,temperature
2020-09-18T00:00:00Z,fcre,0,21.1863,temperature
2020-09-19T00:00:00Z,fcre,0,22.4522,temperature
2020-09-20T00:00:00Z,fcre,0,21.659300000000002,temperature
2020-09-21T00:00:00Z,fcre,0,21.701,temperature
2020-09-22T00:00:00Z,fcre,0,20.8828,temperature
2020-09-23T00:00:00Z,fcre,0,21.355,temperature
2020-09-24T00:00:00Z,fcre,0,19.7383,temperature
2020-09-25T00:00:00Z,fcre,0,18.9569,temperature
2020-09-26T00:00:00Z,fcre,0,18.1905,temperature
2020-09-27T00:00:00Z,fcre,0,20.1904,temperature
2020-09-28T00:00:00Z,fcre,0,18.9574,temperature
2020-09-29T00:00:00Z,fcre,0,20.2074,temperature
2020-09-30T00:00:00Z,fcre,0,19.2196,temperature
2020-10-01T00:00:00Z,fcre,0,18.3759,temperature
2020-10-02T00:00:00Z,fcre,0,19.8457,temperature
2020-10-03T00:00:00Z,fcre,0,19.0805,temperature
2020-10-04T00:00:00Z,fcre,0,17.2951,temperature
2020-10-05T00:00:00Z,fcre,0,17.0463,temperature
2020-10-06T00:00:00Z,fcre,0,18.8302,temperature
2020-10-07T00:00:00Z,fcre,0,16.5934,temperature
2020-10-08T00:00:00Z,fcre,0,18.3876,temperature
2020-10-09T00:00:00Z,fcre,0,19.9262,temperature
2020-10-10T00:00:00Z,fcre,0,17.1742,temperature
2020-10-11T00:00:00Z,fcre,0,17.2796,temperature
2020-10-12T00:00:00Z,fcre,0,17.3663,temperature
2020-10-13T00:00:00Z,fcre,0,17.9393,temperature
2020-10-14T00:00:00Z,fcre,0,19.619,temperature
2020-10-15T00:00:00Z,fcre,0,18.0852,temperature
2020-10-16T00:00:00Z,fcre,0,16.6066,temperature
2020-10-17T00:00:00Z,fcre,0,16.5935,temperature
2020-10-18T00:00:00Z,fcre,0,16.5623,temperature
2020-10-19T00:00:00Z,fcre,0,15.1188,temperature
2020-10-21T00:00:00Z,fcre,0,16.2061,temperature
2020-10-22T00:00:00Z,fcre,0,16.6388,temperature
2020-10-23T00:00:00Z,fcre,0,17.0522,temperature
2020-10-24T00:00:00Z,fcre,0,17.7061,temperature
2020-10-25T00:00:00Z,fcre,0,19.6695,temperature
2020-10-26T00:00:00Z,fcre,0,17.7602,temperature
2020-10-27T00:00:00Z,fcre,0,17.1454,temperature
2020-10-28T00:00:00Z,fcre,0,16.9801,temperature
2020-10-29T00:00:00Z,fcre,0,16.8168,temperature
2020-10-30T00:00:00Z,fcre,0,17.0981,temperature
2020-10-31T00:00:00Z,fcre,0,17.0026,temperature
2020-11-01T00:00:00Z,fcre,0,14.7755,temperature
2020-11-02T00:00:00Z,fcre,0,14.4173,temperature
2020-11-03T00:00:00Z,fcre,0,13.6801,temperature
2020-11-04T00:00:00Z,fcre,0,13.046,temperature
2020-11-05T00:00:00Z,fcre,0,12.3175,temperature
2020-11-06T00:00:00Z,fcre,0,12.2563,temperature
2020-11-07T00:00:00Z,fcre,0,13.4452,temperature
2020-11-08T00:00:00Z,fcre,0,13.4011,temperature
2020-11-09T00:00:00Z,fcre,0,13.1272,temperature
2020-11-10T00:00:00Z,fcre,0,13.5991,temperature
2020-11-11T00:00:00Z,fcre,0,14.0185,temperature
2020-11-12T00:00:00Z,fcre,0,15.3845,temperature
2020-11-13T00:00:00Z,fcre,0,16.0209,temperature
2020-11-14T00:00:00Z,fcre,0,14.8527,temperature
2020-11-15T00:00:00Z,fcre,0,13.9717,temperature
2020-11-16T00:00:00Z,fcre,0,12.4724,temperature
2020-11-17T00:00:00Z,fcre,0,12.5818,temperature
2020-11-18T00:00:00Z,fcre,0,11.6337,temperature
2020-11-19T00:00:00Z,fcre,0,11.1147,temperature
2020-11-20T00:00:00Z,fcre,0,10.2325,temperature
2020-11-21T00:00:00Z,fcre,0,10.1512,temperature
2020-11-22T00:00:00Z,fcre,0,11.2302,temperature
2020-11-23T00:00:00Z,fcre,0,10.1912,temperature
2020-11-24T00:00:00Z,fcre,0,10.4761,temperature
2020-11-25T00:00:00Z,fcre,0,9.8521,temperature
2020-11-26T00:00:00Z,fcre,0,9.3905,temperature
2020-11-27T00:00:00Z,fcre,0,10.1312,temperature
2020-11-28T00:00:00Z,fcre,0,10.4723,temperature
2020-11-29T00:00:00Z,fcre,0,10.8424,temperature
2020-11-30T00:00:00Z,fcre,0,9.6275,temperature
2020-12-01T00:00:00Z,fcre,0,9.7269,temperature
2020-12-02T00:00:00Z,fcre,0,8.9445,temperature
2020-12-03T00:00:00Z,fcre,0,8.6144,temperature
2020-12-04T00:00:00Z,fcre,0,8.6783,temperature
2020-12-05T00:00:00Z,fcre,0,7.6985,temperature
2020-12-06T00:00:00Z,fcre,0,7.574,temperature
2020-12-07T00:00:00Z,fcre,0,7.8441,temperature
2020-12-08T00:00:00Z,fcre,0,7.1704,temperature
2020-12-09T00:00:00Z,fcre,0,6.6906,temperature
2020-12-10T00:00:00Z,fcre,0,5.9401,temperature
2020-12-11T00:00:00Z,fcre,0,6.0152,temperature
2020-12-12T00:00:00Z,fcre,0,5.8968,temperature
2020-12-13T00:00:00Z,fcre,0,6.1271,temperature
2020-12-14T00:00:00Z,fcre,0,6.71,temperature
2020-12-15T00:00:00Z,fcre,0,7.1294,temperature
2020-12-16T00:00:00Z,fcre,0,6.5768,temperature
2020-12-17T00:00:00Z,fcre,0,5.6767,temperature
2020-12-18T00:00:00Z,fcre,0,5.4907,temperature
2020-12-19T00:00:00Z,fcre,0,5.2461,temperature
2020-12-20T00:00:00Z,fcre,0,5.0855,temperature
2020-12-21T00:00:00Z,fcre,0,5.0693,temperature
2020-12-22T00:00:00Z,fcre,0,5.363,temperature
2020-12-23T00:00:00Z,fcre,0,5.3608,temperature
2020-12-24T00:00:00Z,fcre,0,5.1205,temperature
2020-12-25T00:00:00Z,fcre,0,5.2692,temperature
2020-12-26T00:00:00Z,fcre,0,4.8393,temperature
2020-12-27T00:00:00Z,fcre,0,4.2955,temperature
2020-12-28T00:00:00Z,fcre,0,3.7291,temperature
2020-12-29T00:00:00Z,fcre,0,3.5128,temperature
2020-12-30T00:00:00Z,fcre,0,3.8093,temperature
2020-12-31T00:00:00Z,fcre,0,3.9194,temperature
2021-01-01T00:00:00Z,fcre,0,4.0597,temperature
2021-01-02T00:00:00Z,fcre,0,4.1081,temperature
2021-01-03T00:00:00Z,fcre,0,4.9403,temperature
2021-01-04T00:00:00Z,fcre,0,5.4925,temperature
2021-01-05T00:00:00Z,fcre,0,4.9672,temperature
2021-01-06T00:00:00Z,fcre,0,4.9758,temperature
2021-01-07T00:00:00Z,fcre,0,4.7295,temperature
2021-01-08T00:00:00Z,fcre,0,4.7489,temperature
2021-01-09T00:00:00Z,fcre,0,4.4476,temperature
2021-01-10T00:00:00Z,fcre,0,4.0412,temperature
2021-01-11T00:00:00Z,fcre,0,3.6881,temperature
2021-01-12T00:00:00Z,fcre,0,3.3803,temperature
2021-01-13T00:00:00Z,fcre,0,3.6247,temperature
2021-01-14T00:00:00Z,fcre,0,3.3792,temperature
2021-01-15T00:00:00Z,fcre,0,3.337,temperature
2021-01-16T00:00:00Z,fcre,0,3.1834,temperature
2021-01-17T00:00:00Z,fcre,0,3.1864,temperature
2021-01-18T00:00:00Z,fcre,0,3.3426,temperature
2021-01-19T00:00:00Z,fcre,0,3.3249,temperature
2021-01-20T00:00:00Z,fcre,0,3.2709,temperature
2021-01-21T00:00:00Z,fcre,0,2.9878,temperature
2021-01-22T00:00:00Z,fcre,0,3.2766,temperature
2021-01-23T00:00:00Z,fcre,0,3.4816,temperature
2021-01-24T00:00:00Z,fcre,0,2.8564,temperature
2021-01-25T00:00:00Z,fcre,0,2.979,temperature
2021-01-26T00:00:00Z,fcre,0,3.0422,temperature
2021-01-27T00:00:00Z,fcre,0,3.1237,temperature
2021-01-28T00:00:00Z,fcre,0,3.2491,temperature
2021-01-29T00:00:00Z,fcre,0,3.34,temperature
2021-01-30T00:00:00Z,fcre,0,2.7268,temperature
2021-01-31T00:00:00Z,fcre,0,2.6931,temperature
2021-02-01T00:00:00Z,fcre,0,2.1848,temperature
2021-02-02T00:00:00Z,fcre,0,2.3672,temperature
2021-02-03T00:00:00Z,fcre,0,2.2804,temperature
2021-02-04T00:00:00Z,fcre,0,2.2138,temperature
2021-02-05T00:00:00Z,fcre,0,2.003,temperature
2021-02-06T00:00:00Z,fcre,0,2.4097,temperature
