datetime,site_id,variable,observation
2016-03-20,fcre,CAR_dic,77.5126
2016-03-20,fcre,CAR_ch4,0.0081
2016-03-20,fcre,SIL_rsi,120.9013
2016-03-20,fcre,NIT_amm,0.1663
2016-03-20,fcre,NIT_nit,0.2061
2016-03-20,fcre,PHS_frp,0.0752
2016-03-20,fcre,OGM_doc,13.235
2016-03-20,fcre,OGM_docr,178.6725
2016-03-20,fcre,OGM_poc,19.1908
2016-03-20,fcre,OGM_don,0.9196
2016-03-20,fcre,OGM_donr,8.276
2016-03-20,fcre,OGM_pon,1.8391
2016-03-20,fcre,OGM_dop,0.0137
2016-03-20,fcre,OGM_dopr,0.1234
2016-03-20,fcre,OGM_pop,0.3198
2016-03-20,fcre,PHY_cyano,0
2016-03-20,fcre,PHY_green,0
2016-03-20,fcre,PHY_diatom,0
2016-03-21,fcre,FLOW,0.055
2016-03-21,fcre,TEMP,9.3072
2016-03-21,fcre,SALT,0
2016-03-21,fcre,OXY_oxy,337.4882
2016-03-21,fcre,CAR_dic,77.5249
2016-03-21,fcre,CAR_ch4,0.008
2016-03-21,fcre,SIL_rsi,120.9013
2016-03-21,fcre,NIT_amm,0.1663
2016-03-21,fcre,NIT_nit,0.207
2016-03-21,fcre,PHS_frp,0.0751
2016-03-21,fcre,OGM_doc,13.239
2016-03-21,fcre,OGM_docr,178.7261
2016-03-21,fcre,OGM_poc,19.1965
2016-03-21,fcre,OGM_don,0.9193
2016-03-21,fcre,OGM_donr,8.2736
2016-03-21,fcre,OGM_pon,1.8386
2016-03-21,fcre,OGM_dop,0.0137
2016-03-21,fcre,OGM_dopr,0.1237
2016-03-21,fcre,OGM_pop,0.3207
2016-03-21,fcre,PHY_cyano,0
2016-03-21,fcre,PHY_green,0
2016-03-21,fcre,PHY_diatom,0
2016-03-22,fcre,FLOW,0.0505
2016-03-22,fcre,TEMP,9.6112
2016-03-22,fcre,SALT,0
2016-03-22,fcre,OXY_oxy,335.0482
2016-03-22,fcre,CAR_dic,77.5372
2016-03-22,fcre,CAR_ch4,0.008
2016-03-22,fcre,SIL_rsi,120.9013
2016-03-22,fcre,NIT_amm,0.1663
2016-03-22,fcre,NIT_nit,0.2079
2016-03-22,fcre,PHS_frp,0.0751
2016-03-22,fcre,OGM_doc,13.2429
2016-03-22,fcre,OGM_docr,178.7796
2016-03-22,fcre,OGM_poc,19.2023
2016-03-22,fcre,OGM_don,0.919
2016-03-22,fcre,OGM_donr,8.2712
2016-03-22,fcre,OGM_pon,1.8381
2016-03-22,fcre,OGM_dop,0.0138
2016-03-22,fcre,OGM_dopr,0.124
2016-03-22,fcre,OGM_pop,0.3216
2016-03-22,fcre,PHY_cyano,0
2016-03-22,fcre,PHY_green,0
2016-03-22,fcre,PHY_diatom,0
2016-03-23,fcre,FLOW,0.0509
2016-03-23,fcre,TEMP,10.4667
2016-03-23,fcre,SALT,0
2016-03-23,fcre,OXY_oxy,328.3467
2016-03-23,fcre,CAR_dic,77.5494
2016-03-23,fcre,CAR_ch4,0.008
2016-03-23,fcre,SIL_rsi,120.9013
2016-03-23,fcre,NIT_amm,0.1663
2016-03-23,fcre,NIT_nit,0.2088
2016-03-23,fcre,PHS_frp,0.075
2016-03-23,fcre,OGM_doc,13.2469
2016-03-23,fcre,OGM_docr,178.8331
2016-03-23,fcre,OGM_poc,19.208
2016-03-23,fcre,OGM_don,0.9188
2016-03-23,fcre,OGM_donr,8.2689
2016-03-23,fcre,OGM_pon,1.8375
2016-03-23,fcre,OGM_dop,0.0138
2016-03-23,fcre,OGM_dopr,0.1244
2016-03-23,fcre,OGM_pop,0.3225
2016-03-23,fcre,PHY_cyano,0
2016-03-23,fcre,PHY_green,0
2016-03-23,fcre,PHY_diatom,0
2016-03-24,fcre,FLOW,0.047
2016-03-24,fcre,TEMP,11.6058
2016-03-24,fcre,SALT,0
2016-03-24,fcre,OXY_oxy,319.7825
2016-03-24,fcre,CAR_dic,77.5617
2016-03-24,fcre,CAR_ch4,0.008
2016-03-24,fcre,SIL_rsi,120.9013
2016-03-24,fcre,NIT_amm,0.1663
2016-03-24,fcre,NIT_nit,0.2097
2016-03-24,fcre,PHS_frp,0.0749
2016-03-24,fcre,OGM_doc,13.2509
2016-03-24,fcre,OGM_docr,178.8866
2016-03-24,fcre,OGM_poc,19.2138
2016-03-24,fcre,OGM_don,0.9185
2016-03-24,fcre,OGM_donr,8.2665
2016-03-24,fcre,OGM_pon,1.837
2016-03-24,fcre,OGM_dop,0.0139
2016-03-24,fcre,OGM_dopr,0.1247
2016-03-24,fcre,OGM_pop,0.3234
2016-03-24,fcre,PHY_cyano,0
2016-03-24,fcre,PHY_green,0
2016-03-24,fcre,PHY_diatom,0
2016-03-25,fcre,FLOW,0.0531
2016-03-25,fcre,TEMP,12.5338
2016-03-25,fcre,SALT,0
2016-03-25,fcre,OXY_oxy,313.0936
2016-03-25,fcre,CAR_dic,77.574
2016-03-25,fcre,CAR_ch4,0.0079
2016-03-25,fcre,SIL_rsi,120.9013
2016-03-25,fcre,NIT_amm,0.1663
2016-03-25,fcre,NIT_nit,0.2106
2016-03-25,fcre,PHS_frp,0.0749
2016-03-25,fcre,OGM_doc,13.2548
2016-03-25,fcre,OGM_docr,178.9402
2016-03-25,fcre,OGM_poc,19.2195
2016-03-25,fcre,OGM_don,0.9182
2016-03-25,fcre,OGM_donr,8.2641
2016-03-25,fcre,OGM_pon,1.8365
2016-03-25,fcre,OGM_dop,0.0139
2016-03-25,fcre,OGM_dopr,0.1251
2016-03-25,fcre,OGM_pop,0.3243
2016-03-25,fcre,PHY_cyano,0
2016-03-25,fcre,PHY_green,0
2016-03-25,fcre,PHY_diatom,0
2016-03-26,fcre,FLOW,0.0517
2016-03-26,fcre,TEMP,11.6425
2016-03-26,fcre,SALT,0
2016-03-26,fcre,OXY_oxy,319.5134
2016-03-26,fcre,CAR_dic,77.5863
2016-03-26,fcre,CAR_ch4,0.0079
2016-03-26,fcre,SIL_rsi,120.9013
2016-03-26,fcre,NIT_amm,0.1663
2016-03-26,fcre,NIT_nit,0.2115
2016-03-26,fcre,PHS_frp,0.0748
2016-03-26,fcre,OGM_doc,13.2588
2016-03-26,fcre,OGM_docr,178.9937
2016-03-26,fcre,OGM_poc,19.2252
2016-03-26,fcre,OGM_don,0.918
2016-03-26,fcre,OGM_donr,8.2617
2016-03-26,fcre,OGM_pon,1.8359
2016-03-26,fcre,OGM_dop,0.0139
2016-03-26,fcre,OGM_dopr,0.1254
2016-03-26,fcre,OGM_pop,0.3252
2016-03-26,fcre,PHY_cyano,0
2016-03-26,fcre,PHY_green,0
2016-03-26,fcre,PHY_diatom,0
2016-03-27,fcre,FLOW,0.0459
2016-03-27,fcre,TEMP,11.857
2016-03-27,fcre,SALT,0
2016-03-27,fcre,OXY_oxy,317.9473
2016-03-27,fcre,CAR_dic,77.5986
2016-03-27,fcre,CAR_ch4,0.0079
2016-03-27,fcre,SIL_rsi,120.9013
2016-03-27,fcre,NIT_amm,0.1663
2016-03-27,fcre,NIT_nit,0.2124
2016-03-27,fcre,PHS_frp,0.0747
2016-03-27,fcre,OGM_doc,13.2628
2016-03-27,fcre,OGM_docr,179.0472
2016-03-27,fcre,OGM_poc,19.231
2016-03-27,fcre,OGM_don,0.9177
2016-03-27,fcre,OGM_donr,8.2594
2016-03-27,fcre,OGM_pon,1.8354
2016-03-27,fcre,OGM_dop,0.014
2016-03-27,fcre,OGM_dopr,0.1258
2016-03-27,fcre,OGM_pop,0.3261
2016-03-27,fcre,PHY_cyano,0
2016-03-27,fcre,PHY_green,0
2016-03-27,fcre,PHY_diatom,0
2016-03-28,fcre,FLOW,0.0513
2016-03-28,fcre,TEMP,12.1327
2016-03-28,fcre,SALT,0
2016-03-28,fcre,OXY_oxy,315.9538
2016-03-28,fcre,CAR_dic,77.6108
2016-03-28,fcre,CAR_ch4,0.0079
2016-03-28,fcre,SIL_rsi,120.9013
2016-03-28,fcre,NIT_amm,0.1663
2016-03-28,fcre,NIT_nit,0.2133
2016-03-28,fcre,PHS_frp,0.0747
2016-03-28,fcre,OGM_doc,13.2667
2016-03-28,fcre,OGM_docr,179.1007
2016-03-28,fcre,OGM_poc,19.2367
2016-03-28,fcre,OGM_don,0.9174
2016-03-28,fcre,OGM_donr,8.257
2016-03-28,fcre,OGM_pon,1.8349
2016-03-28,fcre,OGM_dop,0.014
2016-03-28,fcre,OGM_dopr,0.1261
2016-03-28,fcre,OGM_pop,0.327
2016-03-28,fcre,PHY_cyano,0
2016-03-28,fcre,PHY_green,0
2016-03-28,fcre,PHY_diatom,0
2016-03-29,fcre,FLOW,0.0524
2016-03-29,fcre,TEMP,11.394
2016-03-29,fcre,SALT,0
2016-03-29,fcre,OXY_oxy,321.3454
2016-03-29,fcre,CAR_dic,77.6231
2016-03-29,fcre,CAR_ch4,0.0079
2016-03-29,fcre,SIL_rsi,120.9013
2016-03-29,fcre,NIT_amm,0.1663
2016-03-29,fcre,NIT_nit,0.2142
2016-03-29,fcre,PHS_frp,0.0746
2016-03-29,fcre,OGM_doc,13.2707
2016-03-29,fcre,OGM_docr,179.1543
2016-03-29,fcre,OGM_poc,19.2425
2016-03-29,fcre,OGM_don,0.9172
2016-03-29,fcre,OGM_donr,8.2546
2016-03-29,fcre,OGM_pon,1.8344
2016-03-29,fcre,OGM_dop,0.0141
2016-03-29,fcre,OGM_dopr,0.1265
2016-03-29,fcre,OGM_pop,0.3278
2016-03-29,fcre,PHY_cyano,0
2016-03-29,fcre,PHY_green,0
2016-03-29,fcre,PHY_diatom,0
2016-03-30,fcre,FLOW,0.0482
2016-03-30,fcre,TEMP,11.5697
2016-03-30,fcre,SALT,0
2016-03-30,fcre,OXY_oxy,320.0482
2016-03-30,fcre,CAR_dic,77.6354
2016-03-30,fcre,CAR_ch4,0.0078
2016-03-30,fcre,SIL_rsi,120.9013
2016-03-30,fcre,NIT_amm,0.1663
2016-03-30,fcre,NIT_nit,0.2151
2016-03-30,fcre,PHS_frp,0.0745
2016-03-30,fcre,OGM_doc,13.2747
2016-03-30,fcre,OGM_docr,179.2078
2016-03-30,fcre,OGM_poc,19.2482
2016-03-30,fcre,OGM_don,0.9169
2016-03-30,fcre,OGM_donr,8.2523
2016-03-30,fcre,OGM_pon,1.8338
2016-03-30,fcre,OGM_dop,0.0141
2016-03-30,fcre,OGM_dopr,0.1268
2016-03-30,fcre,OGM_pop,0.3287
2016-03-30,fcre,PHY_cyano,0
2016-03-30,fcre,PHY_green,0
2016-03-30,fcre,PHY_diatom,0
2016-03-31,fcre,FLOW,0.0454
2016-03-31,fcre,TEMP,12.2734
2016-03-31,fcre,SALT,0
2016-03-31,fcre,OXY_oxy,314.9449
2016-03-31,fcre,CAR_dic,77.6477
2016-03-31,fcre,CAR_ch4,0.0077
2016-03-31,fcre,SIL_rsi,120.9013
2016-03-31,fcre,NIT_amm,0.1663
2016-03-31,fcre,NIT_nit,0.2159
2016-03-31,fcre,PHS_frp,0.0745
2016-03-31,fcre,OGM_doc,13.2786
2016-03-31,fcre,OGM_docr,179.2613
2016-03-31,fcre,OGM_poc,19.254
2016-03-31,fcre,OGM_don,0.9167
2016-03-31,fcre,OGM_donr,8.2499
2016-03-31,fcre,OGM_pon,1.8333
2016-03-31,fcre,OGM_dop,0.0141
2016-03-31,fcre,OGM_dopr,0.1271
2016-03-31,fcre,OGM_pop,0.3296
2016-03-31,fcre,PHY_cyano,0
2016-03-31,fcre,PHY_green,0
2016-03-31,fcre,PHY_diatom,0
2016-04-01,fcre,FLOW,0.0494
2016-04-01,fcre,TEMP,13.5943
2016-04-01,fcre,SALT,0
2016-04-01,fcre,OXY_oxy,305.7474
2016-04-01,fcre,CAR_dic,77.6599
2016-04-01,fcre,CAR_ch4,0.0075
2016-04-01,fcre,SIL_rsi,120.9013
2016-04-01,fcre,NIT_amm,0.1663
2016-04-01,fcre,NIT_nit,0.2168
2016-04-01,fcre,PHS_frp,0.0744
2016-04-01,fcre,OGM_doc,13.2826
2016-04-01,fcre,OGM_docr,179.3149
2016-04-01,fcre,OGM_poc,19.2597
2016-04-01,fcre,OGM_don,0.9164
2016-04-01,fcre,OGM_donr,8.2475
2016-04-01,fcre,OGM_pon,1.8328
2016-04-01,fcre,OGM_dop,0.0142
2016-04-01,fcre,OGM_dopr,0.1275
2016-04-01,fcre,OGM_pop,0.3305
2016-04-01,fcre,PHY_cyano,0
2016-04-01,fcre,PHY_green,0
2016-04-01,fcre,PHY_diatom,0
2016-04-02,fcre,FLOW,0.0498
2016-04-02,fcre,TEMP,13.058
2016-04-02,fcre,SALT,0
2016-04-02,fcre,OXY_oxy,309.4232
2016-04-02,fcre,CAR_dic,77.6722
2016-04-02,fcre,CAR_ch4,0.0074
2016-04-02,fcre,SIL_rsi,120.9013
2016-04-02,fcre,NIT_amm,0.1663
2016-04-02,fcre,NIT_nit,0.2177
2016-04-02,fcre,PHS_frp,0.0743
2016-04-02,fcre,OGM_doc,13.2865
2016-04-02,fcre,OGM_docr,179.3684
2016-04-02,fcre,OGM_poc,19.2655
2016-04-02,fcre,OGM_don,0.9161
2016-04-02,fcre,OGM_donr,8.2451
2016-04-02,fcre,OGM_pon,1.8323
2016-04-02,fcre,OGM_dop,0.0142
2016-04-02,fcre,OGM_dopr,0.1278
2016-04-02,fcre,OGM_pop,0.3314
2016-04-02,fcre,PHY_cyano,0
2016-04-02,fcre,PHY_green,0
2016-04-02,fcre,PHY_diatom,0
2016-04-03,fcre,FLOW,0.0527
2016-04-03,fcre,TEMP,11.0738
2016-04-03,fcre,SALT,0
2016-04-03,fcre,OXY_oxy,323.7332
2016-04-03,fcre,CAR_dic,77.6845
2016-04-03,fcre,CAR_ch4,0.0072
2016-04-03,fcre,SIL_rsi,120.9013
2016-04-03,fcre,NIT_amm,0.1663
2016-04-03,fcre,NIT_nit,0.2186
2016-04-03,fcre,PHS_frp,0.0743
2016-04-03,fcre,OGM_doc,13.2905
2016-04-03,fcre,OGM_docr,179.4219
2016-04-03,fcre,OGM_poc,19.2712
2016-04-03,fcre,OGM_don,0.9159
2016-04-03,fcre,OGM_donr,8.2428
2016-04-03,fcre,OGM_pon,1.8317
2016-04-03,fcre,OGM_dop,0.0142
2016-04-03,fcre,OGM_dopr,0.1282
2016-04-03,fcre,OGM_pop,0.3323
2016-04-03,fcre,PHY_cyano,0
2016-04-03,fcre,PHY_green,0
2016-04-03,fcre,PHY_diatom,0
2016-04-04,fcre,FLOW,0.0484
2016-04-04,fcre,TEMP,12.0873
2016-04-04,fcre,SALT,0
2016-04-04,fcre,OXY_oxy,316.2806
2016-04-04,fcre,CAR_dic,77.6968
2016-04-04,fcre,CAR_ch4,0.0071
2016-04-04,fcre,SIL_rsi,120.9013
2016-04-04,fcre,NIT_amm,0.1663
2016-04-04,fcre,NIT_nit,0.2195
2016-04-04,fcre,PHS_frp,0.0742
2016-04-04,fcre,OGM_doc,13.2945
2016-04-04,fcre,OGM_docr,179.4754
2016-04-04,fcre,OGM_poc,19.277
2016-04-04,fcre,OGM_don,0.9156
2016-04-04,fcre,OGM_donr,8.2404
2016-04-04,fcre,OGM_pon,1.8312
2016-04-04,fcre,OGM_dop,0.0143
2016-04-04,fcre,OGM_dopr,0.1285
2016-04-04,fcre,OGM_pop,0.3332
2016-04-04,fcre,PHY_cyano,0
2016-04-04,fcre,PHY_green,0
2016-04-04,fcre,PHY_diatom,0
2016-04-05,fcre,FLOW,0.0531
2016-04-05,fcre,TEMP,10.9704
2016-04-05,fcre,SALT,0
2016-04-05,fcre,OXY_oxy,324.5105
2016-04-05,fcre,CAR_dic,77.7091
2016-04-05,fcre,CAR_ch4,0.0069
2016-04-05,fcre,SIL_rsi,120.9013
2016-04-05,fcre,NIT_amm,0.1663
2016-04-05,fcre,NIT_nit,0.2204
2016-04-05,fcre,PHS_frp,0.0741
2016-04-05,fcre,OGM_doc,13.298400000000001
2016-04-05,fcre,OGM_docr,179.529
2016-04-05,fcre,OGM_poc,19.2827
2016-04-05,fcre,OGM_don,0.9153
2016-04-05,fcre,OGM_donr,8.238
2016-04-05,fcre,OGM_pon,1.8307
2016-04-05,fcre,OGM_dop,0.0143
2016-04-05,fcre,OGM_dopr,0.1289
2016-04-05,fcre,OGM_pop,0.3341
2016-04-05,fcre,PHY_cyano,0
2016-04-05,fcre,PHY_green,0
2016-04-05,fcre,PHY_diatom,0
2016-04-06,fcre,FLOW,0.0442
2016-04-06,fcre,TEMP,10.6901
2016-04-06,fcre,SALT,0
2016-04-06,fcre,OXY_oxy,326.6356
2016-04-06,fcre,CAR_dic,77.7213
2016-04-06,fcre,CAR_ch4,0.0068
2016-04-06,fcre,SIL_rsi,120.9013
2016-04-06,fcre,NIT_amm,0.1663
2016-04-06,fcre,NIT_nit,0.2213
2016-04-06,fcre,PHS_frp,0.074
2016-04-06,fcre,OGM_doc,13.3024
2016-04-06,fcre,OGM_docr,179.5825
2016-04-06,fcre,OGM_poc,19.2885
2016-04-06,fcre,OGM_don,0.9151
2016-04-06,fcre,OGM_donr,8.2356
2016-04-06,fcre,OGM_pon,1.8301
2016-04-06,fcre,OGM_dop,0.0144
2016-04-06,fcre,OGM_dopr,0.1292
2016-04-06,fcre,OGM_pop,0.335
2016-04-06,fcre,PHY_cyano,0
2016-04-06,fcre,PHY_green,0
2016-04-06,fcre,PHY_diatom,0
2016-04-07,fcre,FLOW,0.0485
2016-04-07,fcre,TEMP,11.2757
2016-04-07,fcre,SALT,0
2016-04-07,fcre,OXY_oxy,322.2234
2016-04-07,fcre,CAR_dic,77.7336
2016-04-07,fcre,CAR_ch4,0.0066
2016-04-07,fcre,SIL_rsi,120.9013
2016-04-07,fcre,NIT_amm,0.1663
2016-04-07,fcre,NIT_nit,0.2222
2016-04-07,fcre,PHS_frp,0.074
2016-04-07,fcre,OGM_doc,13.3064
2016-04-07,fcre,OGM_docr,179.636
2016-04-07,fcre,OGM_poc,19.2942
2016-04-07,fcre,OGM_don,0.9148
2016-04-07,fcre,OGM_donr,8.2333
2016-04-07,fcre,OGM_pon,1.8296
2016-04-07,fcre,OGM_dop,0.0144
2016-04-07,fcre,OGM_dopr,0.1295
2016-04-07,fcre,OGM_pop,0.3359
2016-04-07,fcre,PHY_cyano,0
2016-04-07,fcre,PHY_green,0
2016-04-07,fcre,PHY_diatom,0
2016-04-08,fcre,FLOW,0.0496
2016-04-08,fcre,TEMP,10.4093
2016-04-08,fcre,SALT,0
2016-04-08,fcre,OXY_oxy,328.7894
2016-04-08,fcre,CAR_dic,77.7459
2016-04-08,fcre,CAR_ch4,0.0064
2016-04-08,fcre,SIL_rsi,120.9013
2016-04-08,fcre,NIT_amm,0.1663
2016-04-08,fcre,NIT_nit,0.2231
2016-04-08,fcre,PHS_frp,0.0739
2016-04-08,fcre,OGM_doc,13.3103
2016-04-08,fcre,OGM_docr,179.6895
2016-04-08,fcre,OGM_poc,19.3
2016-04-08,fcre,OGM_don,0.9145
2016-04-08,fcre,OGM_donr,8.2309
2016-04-08,fcre,OGM_pon,1.8291
2016-04-08,fcre,OGM_dop,0.0144
2016-04-08,fcre,OGM_dopr,0.1299
2016-04-08,fcre,OGM_pop,0.3368
2016-04-08,fcre,PHY_cyano,0
2016-04-08,fcre,PHY_green,0
2016-04-08,fcre,PHY_diatom,0
2016-04-09,fcre,FLOW,0.0547
2016-04-09,fcre,TEMP,9.1632
2016-04-09,fcre,SALT,0
2016-04-09,fcre,OXY_oxy,338.6543
2016-04-09,fcre,CAR_dic,77.7582
2016-04-09,fcre,CAR_ch4,0.0063
2016-04-09,fcre,SIL_rsi,120.9013
2016-04-09,fcre,NIT_amm,0.1663
2016-04-09,fcre,NIT_nit,0.224
2016-04-09,fcre,PHS_frp,0.0738
2016-04-09,fcre,OGM_doc,13.3143
2016-04-09,fcre,OGM_docr,179.7431
2016-04-09,fcre,OGM_poc,19.3057
2016-04-09,fcre,OGM_don,0.9143
2016-04-09,fcre,OGM_donr,8.2285
2016-04-09,fcre,OGM_pon,1.8286
2016-04-09,fcre,OGM_dop,0.0145
2016-04-09,fcre,OGM_dopr,0.1302
2016-04-09,fcre,OGM_pop,0.3376
2016-04-09,fcre,PHY_cyano,0
2016-04-09,fcre,PHY_green,0
2016-04-09,fcre,PHY_diatom,0
2016-04-10,fcre,FLOW,0.0493
2016-04-10,fcre,TEMP,9.4474
2016-04-10,fcre,SALT,0
2016-04-10,fcre,OXY_oxy,336.3592
2016-04-10,fcre,CAR_dic,77.7704
2016-04-10,fcre,CAR_ch4,0.0061
2016-04-10,fcre,SIL_rsi,120.9013
2016-04-10,fcre,NIT_amm,0.1663
2016-04-10,fcre,NIT_nit,0.2249
2016-04-10,fcre,PHS_frp,0.0738
2016-04-10,fcre,OGM_doc,13.3183
2016-04-10,fcre,OGM_docr,179.7966
2016-04-10,fcre,OGM_poc,19.3115
2016-04-10,fcre,OGM_don,0.914
2016-04-10,fcre,OGM_donr,8.2262
2016-04-10,fcre,OGM_pon,1.828
2016-04-10,fcre,OGM_dop,0.0145
2016-04-10,fcre,OGM_dopr,0.1306
2016-04-10,fcre,OGM_pop,0.3385
2016-04-10,fcre,PHY_cyano,0
2016-04-10,fcre,PHY_green,0
2016-04-10,fcre,PHY_diatom,0
2016-04-11,fcre,FLOW,0.0459
2016-04-11,fcre,TEMP,11.2259
2016-04-11,fcre,SALT,0
2016-04-11,fcre,OXY_oxy,322.5945
2016-04-11,fcre,CAR_dic,77.7827
2016-04-11,fcre,CAR_ch4,0.006
2016-04-11,fcre,SIL_rsi,120.9013
2016-04-11,fcre,NIT_amm,0.1663
2016-04-11,fcre,NIT_nit,0.2258
2016-04-11,fcre,PHS_frp,0.0737
2016-04-11,fcre,OGM_doc,13.3222
2016-04-11,fcre,OGM_docr,179.8501
2016-04-11,fcre,OGM_poc,19.3172
2016-04-11,fcre,OGM_don,0.9138
2016-04-11,fcre,OGM_donr,8.2238
2016-04-11,fcre,OGM_pon,1.8275
2016-04-11,fcre,OGM_dop,0.0145
2016-04-11,fcre,OGM_dopr,0.1309
2016-04-11,fcre,OGM_pop,0.3394
2016-04-11,fcre,PHY_cyano,0
2016-04-11,fcre,PHY_green,0
2016-04-11,fcre,PHY_diatom,0
2016-04-12,fcre,FLOW,0.0505
2016-04-12,fcre,TEMP,12.2206
2016-04-12,fcre,SALT,0
2016-04-12,fcre,OXY_oxy,315.3228
2016-04-12,fcre,CAR_dic,77.795
2016-04-12,fcre,CAR_ch4,0.0064
2016-04-12,fcre,SIL_rsi,120.9013
2016-04-12,fcre,NIT_amm,0.1769
2016-04-12,fcre,NIT_nit,0.235
2016-04-12,fcre,PHS_frp,0.0747
2016-04-12,fcre,OGM_doc,13.3222
2016-04-12,fcre,OGM_docr,179.8501
2016-04-12,fcre,OGM_poc,19.3172
2016-04-12,fcre,OGM_don,0.9203
2016-04-12,fcre,OGM_donr,8.2829
2016-04-12,fcre,OGM_pon,1.8407
2016-04-12,fcre,OGM_dop,0.015
2016-04-12,fcre,OGM_dopr,0.1352
2016-04-12,fcre,OGM_pop,0.3506
2016-04-12,fcre,PHY_cyano,0
2016-04-12,fcre,PHY_green,0
2016-04-12,fcre,PHY_diatom,0
2016-04-13,fcre,FLOW,0.0481
2016-04-13,fcre,TEMP,11.6835
2016-04-13,fcre,SALT,0
2016-04-13,fcre,OXY_oxy,319.2127
2016-04-13,fcre,CAR_dic,77.8073
2016-04-13,fcre,CAR_ch4,0.0067
2016-04-13,fcre,SIL_rsi,120.9013
2016-04-13,fcre,NIT_amm,0.1874
2016-04-13,fcre,NIT_nit,0.2442
2016-04-13,fcre,PHS_frp,0.0757
2016-04-13,fcre,OGM_doc,13.3222
2016-04-13,fcre,OGM_docr,179.8501
2016-04-13,fcre,OGM_poc,19.3172
2016-04-13,fcre,OGM_don,0.9269
2016-04-13,fcre,OGM_donr,8.3421
2016-04-13,fcre,OGM_pon,1.8538
2016-04-13,fcre,OGM_dop,0.0155
2016-04-13,fcre,OGM_dopr,0.1395
2016-04-13,fcre,OGM_pop,0.3617
2016-04-13,fcre,PHY_cyano,0
2016-04-13,fcre,PHY_green,0
2016-04-13,fcre,PHY_diatom,0
2016-04-14,fcre,FLOW,0.0489
2016-04-14,fcre,TEMP,12.0932
2016-04-14,fcre,SALT,0
2016-04-14,fcre,OXY_oxy,316.2379
2016-04-14,fcre,CAR_dic,77.8196
2016-04-14,fcre,CAR_ch4,0.0071
2016-04-14,fcre,SIL_rsi,120.9013
2016-04-14,fcre,NIT_amm,0.198
2016-04-14,fcre,NIT_nit,0.2535
2016-04-14,fcre,PHS_frp,0.0767
2016-04-14,fcre,OGM_doc,13.3222
2016-04-14,fcre,OGM_docr,179.8501
2016-04-14,fcre,OGM_poc,19.3172
2016-04-14,fcre,OGM_don,0.9335
2016-04-14,fcre,OGM_donr,8.4012
2016-04-14,fcre,OGM_pon,1.8669
2016-04-14,fcre,OGM_dop,0.016
2016-04-14,fcre,OGM_dopr,0.1438
2016-04-14,fcre,OGM_pop,0.3728
2016-04-14,fcre,PHY_cyano,0
2016-04-14,fcre,PHY_green,0
2016-04-14,fcre,PHY_diatom,0
2016-04-15,fcre,FLOW,0.0488
2016-04-15,fcre,TEMP,12.3479
2016-04-15,fcre,SALT,0
2016-04-15,fcre,OXY_oxy,314.4132
2016-04-15,fcre,CAR_dic,77.8318
2016-04-15,fcre,CAR_ch4,0.0075
2016-04-15,fcre,SIL_rsi,120.9013
2016-04-15,fcre,NIT_amm,0.2085
2016-04-15,fcre,NIT_nit,0.2627
2016-04-15,fcre,PHS_frp,0.0777
2016-04-15,fcre,OGM_doc,13.3222
2016-04-15,fcre,OGM_docr,179.8501
2016-04-15,fcre,OGM_poc,19.3172
2016-04-15,fcre,OGM_don,0.94
2016-04-15,fcre,OGM_donr,8.4604
2016-04-15,fcre,OGM_pon,1.8801
2016-04-15,fcre,OGM_dop,0.0165
2016-04-15,fcre,OGM_dopr,0.1481
2016-04-15,fcre,OGM_pop,0.384
2016-04-15,fcre,PHY_cyano,0
2016-04-15,fcre,PHY_green,0
2016-04-15,fcre,PHY_diatom,0
2016-04-16,fcre,FLOW,0.0478
2016-04-16,fcre,TEMP,12.8532
2016-04-16,fcre,SALT,0
2016-04-16,fcre,OXY_oxy,310.8478
2016-04-16,fcre,CAR_dic,77.8441
2016-04-16,fcre,CAR_ch4,0.0079
2016-04-16,fcre,SIL_rsi,120.9013
2016-04-16,fcre,NIT_amm,0.2191
2016-04-16,fcre,NIT_nit,0.2719
2016-04-16,fcre,PHS_frp,0.0787
2016-04-16,fcre,OGM_doc,13.3222
2016-04-16,fcre,OGM_docr,179.8501
2016-04-16,fcre,OGM_poc,19.3172
2016-04-16,fcre,OGM_don,0.9466
2016-04-16,fcre,OGM_donr,8.5195
2016-04-16,fcre,OGM_pon,1.8932
2016-04-16,fcre,OGM_dop,0.0169
2016-04-16,fcre,OGM_dopr,0.1524
2016-04-16,fcre,OGM_pop,0.3951
2016-04-16,fcre,PHY_cyano,0
2016-04-16,fcre,PHY_green,0
2016-04-16,fcre,PHY_diatom,0
2016-04-17,fcre,FLOW,0.0473
2016-04-17,fcre,TEMP,13.9662
2016-04-17,fcre,SALT,0
2016-04-17,fcre,OXY_oxy,303.2429
2016-04-17,fcre,CAR_dic,77.8564
2016-04-17,fcre,CAR_ch4,0.0083
2016-04-17,fcre,SIL_rsi,120.9013
2016-04-17,fcre,NIT_amm,0.2296
2016-04-17,fcre,NIT_nit,0.2811
2016-04-17,fcre,PHS_frp,0.0797
2016-04-17,fcre,OGM_doc,13.3222
2016-04-17,fcre,OGM_docr,179.8501
2016-04-17,fcre,OGM_poc,19.3172
2016-04-17,fcre,OGM_don,0.9532
2016-04-17,fcre,OGM_donr,8.5787
2016-04-17,fcre,OGM_pon,1.9064
